"post_id","name","cluster","x","y","z"
"2792","ball-breaker","74","-18.075763700","-13.479915620","41.476474760"
"2794","ball hog","74","-18.757656100","-13.546544080","43.651706700"
"2796","ball of fire","85","-8.360543251","-5.875884056","39.012817380"
"2798","balloon goes up","52","-1.231381774","-9.378086090","26.049034120"
"2800","balloon knot","36","42.971038820","11.202923770","8.573393822"
"2802","ballpark estimate","26","30.569087980","25.371620180","-26.721029280"
"2804","ballpark figure","7","31.219018940","25.623546600","-26.951381680"
"2806","balls of steel","37","-24.519536970","-9.305825233","21.771791460"
"2808","balls-out","85","-30.459833150","-8.889048576","-3.383348227"
"2810","balls to the wall","85","-31.703645710","-9.287476540","-2.967391968"
"2812","balum rancum","14","8.798205376","26.551765440","7.093070507"
"2814","banana nose","14","28.835144040","-6.783196926","29.368110660"
"2816","banana republic","65","14.962213520","15.589280130","42.025588990"
"2818","Banbury story of a cock and a bull","14","47.457763670","19.904451370","-8.788019180"
"2820","band together","16","4.060540676","-15.330414770","-40.211158750"
"2822","bandwagon fan","65","-3.924015760","-20.121521000","-36.388175960"
"2824","bane of someone's existence","60","20.568006520","-23.971565250","28.043996810"
"2826","bane of someone's life","28","20.838685990","-23.307146070","28.163295750"
"2828","bang away","85","-35.588817600","-26.472070690","8.216408730"
"2830","bang down the door","48","-13.433115010","-37.696601870","10.997694020"
"2832","bang for the buck","73","28.813833240","7.654780865","-24.407897950"
"2834","bang one's head against a brick wall","49","-13.162080760","-1.994425416","23.295724870"
"2836","bang out","85","-36.697540280","-26.071674350","8.484749794"
"2838","bang straw","13","1.253944516","3.699705839","9.744877815"
"2840","bang to rights","48","13.109250070","-22.371774670","-2.585132837"
"2842","bang up","48","8.196559906","-6.939455032","19.443470000"
"2844","bankers' hours","65","-40.685321810","16.578813550","-16.461711880"
"2846","banker's dozen","65","26.167133330","15.076608660","-27.685642240"
"2848","bank night","73","-48.839897160","16.140207290","0.208819419"
"2850","bankrupt cart","65","43.826110840","0.425295830","-16.092800140"
"2852","banyan day","75","-34.355506900","33.427375790","-14.455507280"
"2854","barber's sign","79","47.144039150","3.268669605","-20.468330380"
"2856","bare one's soul","66","17.772691730","-4.226801872","-5.762486935"
"2858","bare one's teeth","37","16.255752560","-1.801245928","-2.620498419"
"2860","bare poles","88","40.588150020","-25.107793810","-12.468735690"
"2862","bargain basement","8","33.053718570","-18.285373690","-24.343933110"
"2864","barge in","39","-10.418045040","-23.358856200","-32.218513490"
"2866","barhop","41","-8.208694458","0.030426510","49.821369170"
"2868","bark up the wrong tree","13","-2.502446651","-5.587382793","20.895179750"
"2870","barnburner","85","-10.209375380","-6.683205128","40.216007230"
"2872","barn find","26","5.884518623","-0.771332026","-22.206066130"
"2874","bar none","21","15.993780140","39.580566410","-2.713594913"
"2876","barrel of laughs","41","22.908567430","2.310790300","15.575704570"
"2878","barrel of monkeys","41","23.138635640","1.922459722","16.579072950"
"2880","bar sinister","14","26.589849470","5.553535938","26.605800630"
"2882","bar star","23","-5.256440163","36.109107970","17.287532810"
"2884","basement battler","60","7.333111763","-32.618621830","27.109478000"
"2886","base over apex","10","4.485800266","-24.686769490","27.301708220"
"2888","bash into shape","59","-29.758470540","-42.126823430","0.298915893"
"2890","bash the bishop","36","49.313636780","-7.519985676","9.864665985"
"2892","basket house","75","0.913182676","1.850396514","21.487525940"
"2894","bass-ackwards","55","-49.099517820","-3.551160336","-10.085345270"
"2896","bastardly gullion","74","31.040973660","-12.065776820","1.092938900"
"2898","bat an eyelid","20","-1.417290449","14.722837450","0.120111130"
"2900","bat a thousand","46","9.400288582","11.431685450","-7.638645172"
"2902","bat five hundred","26","8.788265228","11.292972560","-8.579993248"
"2904","bat for the other team","36","-10.997649190","-18.450468060","-23.252941130"
"2906","bat one's eyes","20","-1.682192802","13.757527350","0.409560233"
"2908","Bat-Signal","72","-14.781696320","24.340595250","1.049770832"
"2910","batten down the hatches","5","-18.290166850","-17.629919050","17.908834460"
"2912","bat the breeze","24","24.842586520","-22.849674220","-14.360786440"
"2914","bawl one's eyes out","52","15.230741500","-0.518220603","19.321550370"
"2916","bawl out","52","16.093957900","-0.707960069","20.831365590"
"2917","be a hundred years too early","64","-29.881504060","13.859267230","-2.785994530"
"2919","be-all and end-all","21","-13.809462550","22.357780460","-22.093042370"
"2921","be a man","37","-24.807779310","-15.593475340","20.646432880"
"2923","bean counter","14","33.870929720","19.906610490","-3.757894516"
"2925","bear a hand","71","11.660027500","-30.057977680","-12.839737890"
"2927","bear away the bell","46","-7.257258892","27.669155120","-13.407816890"
"2929","beard the lion in his den","37","11.208984380","10.452618600","48.754611970"
"2931","bear fruit","46","4.495325089","10.934554100","-29.016756060"
"3145","bear in mind","67","-10.020598410","5.140778542","-8.405879974"
"3147","bear oneself","29","-2.310186386","-13.699013710","-17.552867890"
"3149","be around","16","-15.793977740","35.404014590","-3.592824697"
"3151","bear the brunt","37","-23.075944900","-23.889329910","11.866424560"
"3153","bear up","53","-29.854209900","-18.029273990","22.663440700"
"3155","bear with","53","-30.716857910","-17.270925520","23.345424650"
"3157","beast with two backs","36","54.442413330","-2.310061693","1.462318540"
"3159","beat one's swords into plowshares","69","-6.439772606","-50.354400630","8.369199753"
"3161","beat a dead horse","15","-20.809822080","11.114999770","24.819587710"
"3163","beat around the bush","18","-13.715472220","47.912990570","-9.800304413"
"3165","beat as one","45","5.714511395","-14.370874400","-39.056072240"
"3167","beat Banaghan","48","11.118516920","-35.106445310","21.312957760"
"3169","beat feet","57","-21.023942950","-23.443616870","-12.886959080"
"3171","beat it","57","-21.071317670","-23.804801940","-13.741276740"
"3173","beat off","31","-17.374435420","-17.702819820","3.672021866"
"3175","beat off with a stick","31","-17.038496020","-17.325620650","4.632695198"
"3177","beat one's brain","67","-9.595921516","-1.403574467","-6.823517323"
"3179","beat one's swords into ploughshares","69","-5.719810009","-51.314678190","8.701550484"
"3181","beats one's swords into plowshares","69","-6.905708790","-51.354339600","8.112349510"
"3183","beats me","10","19.886196140","32.290794370","4.633842945"
"3185","beat someone's brains out","48","11.333218570","-31.269382480","17.400533680"
"3187","beat the bishop","36","49.661876680","-6.574603558","10.292661670"
"3189","beat the clock","24","-39.908283230","9.824139595","-12.560112000"
"3191","beat the cock","36","-46.542655940","20.453912730","10.674227710"
"3193","beat the daylights out of","48","10.019533160","-30.444063190","19.688640590"
"3195","beat the dust","48","4.667458057","-34.195106510","24.816352840"
"3197","beat the meat","36","49.605705260","-5.089114666","11.069375040"
"3199","beat the pants off","48","8.603719711","-34.605567930","21.042814250"
"3201","be at the plague","1","-2.903676271","8.685256004","33.257049560"
"3203","beat the poop out of","48","8.727392197","-33.361305240","17.722749710"
"3205","beat the shit out of","48","9.816484451","-32.622547150","18.470777510"
"3207","beat the stuffing out of","48","9.060714722","-32.429889680","19.522089000"
"3209","beat with the ugly stick","4","24.366643910","-14.007584570","23.243858340"
"3211","beautiful people","23","15.342501640","15.236570360","30.455430980"
"3213","beauty queen","23","15.570338250","15.963673590","31.616895680"
"3215","beauty sleep","58","-48.588081360","7.624411106","6.611993790"
"3217","beaver away","15","-33.462669370","-26.559831620","6.320465565"
"3219","become of","64","-22.206413270","0.604191840","-14.886008260"
"3221","become one flesh","6","55.821697240","-3.735119104","-8.025838852"
"3223","bed blocker","14","-4.455204010","3.843181849","31.918474200"
"3225","beddy-bye","58","-49.656700130","8.762993813","3.306033611"
"3227","bed in","16","-51.742683410","5.723857403","-0.512001574"
"3229","bed of roses","70","26.461505890","0.402941585","-41.103710170"
"3231","be down with","16","-2.691234112","-13.838118550","-40.232017520"
"3233","beef to the hoof","41","23.326158520","-25.872360230","6.228393555"
"3235","bee in one's bonnet","67","-19.599254610","6.360782146","1.519141197"
"3237","been there, done that","64","-18.879079820","35.450725560","-6.749580860"
"3239","been there, done that, bought the T-shirt","64","-19.040372850","36.238643650","-7.796185970"
"3241","been there, done that, got the T-shirt","64","-19.202102660","36.999107360","-7.186367035"
"3243","been to the rodeo","40","-18.705924990","36.155544280","-4.903834820"
"3245","beer and skittles","41","45.406684880","-13.082629200","-11.031430240"
"3247","beer goggles","41","45.986103060","-12.259255410","-16.393083570"
"3249","beer muscles","41","0.431127220","2.438369513","48.037166600"
"3251","before you can say knife","43","-41.074039460","0.618814111","-23.679288860"
"3253","before it was cool","64","-30.374464040","18.410964970","0.362172574"
"3255","before someone's time","22","-30.611707690","17.401512150","-1.556757927"
"3257","beggars can't be choosers","79","22.312719350","10.495173450","-8.906519890"
"3259","beg off","31","20.865833280","8.630588531","-7.237580776"
"3261","beg to differ","69","9.574963570","11.279029850","-32.465713500"
"3263","behind bars","70","-12.088833810","-3.289713144","9.498476028"
"3265","behind closed doors","18","-14.723597530","-2.837726116","7.747179031"
"3267","behind its time","64","-32.831356050","13.599212650","-2.756310701"
"3269","behind someone's back","18","-15.324318890","-3.897690058","7.675837517"
"3271","behind the bit","14","-48.914382930","-7.271489143","22.355516430"
"3273","behind the counter","51","-17.302133560","-4.112249374","5.290832043"
"3275","behind the eight-ball","1","-10.167260170","-3.551131487","10.306371690"
"3277","behind the scenes","18","-14.971944810","-3.184160233","6.186949253"
"3279","behind the times","64","-32.623531340","13.446515080","-1.983460307"
"3281","behind the wheel","9","-21.250946040","-7.230628490","2.429489613"
"3283","behind time","22","-34.464260100","12.838415150","-4.143473148"
"3285","be in and out","57","-30.014999390","-15.346488000","-32.556900020"
"3287","be in for","1","-3.505508423","31.838779450","-18.065017700"
"3289","be in luck","84","2.881596327","25.879493710","-5.339265347"
"3291","be it as it may","27","6.692439556","27.014274600","-21.973714830"
"3293","be left holding the baby","71","-18.145105360","-22.452640530","9.420912743"
"3295","belemnite battlefield","75","8.292889595","-45.297576900","2.718651772"
"3297","believe it or not","17","20.690643310","27.528429030","-5.227406025"
"3299","believe one's ears","62","-1.998506427","11.958033560","-10.011915210"
"3301","believe one's eyes","62","-1.027241468","11.705749510","-10.300503730"
"3303","believe you me","47","20.573284150","27.794294360","-8.580856323"
"3305","be like","61","15.225296970","15.307087900","-17.277864460"
"3307","bell out","81","-8.307991982","26.144752500","-14.915254590"
"3309","bells and whistles","26","19.216772080","-4.776659489","-0.020177063"
"3311","bell the cat","13","-7.759313107","25.413782120","-12.571695330"
"3313","bellwether state","72","-17.124179840","40.488658910","30.297859190"
"3315","belly up","32","-1.036303759","-37.917789460","37.628860470"
"3317","belly up to the bar","41","-1.704086065","-38.400253300","38.131061550"
"3319","below par","60","-3.630101919","9.012108803","26.181995390"
"3321","below the belt","61","-5.831678391","7.980487823","28.737199780"
"3323","below the salt","34","-6.612105370","6.669735432","26.622034070"
"3325","be mother","16","24.043603900","26.406053540","21.509563450"
"3327","be my guest","71","3.207396507","-23.850753780","-15.645224570"
"3329","bench jockey","14","-27.345138550","22.184009550","36.536003110"
"3331","bend one's elbow","41","-2.924751282","1.307041407","48.715450290"
"3333","bend over backwards","49","-18.119575500","6.405089855","-30.453235630"
"3335","bend someone's ear","63","10.568761830","-15.506608960","-14.768403050"
"3337","bend someone's will","9","11.216809270","-17.497329710","-15.863076210"
